"Name","MemberType","Electorate","State","Party","Category","SubCategory","Period","Date From","Date To","Location","Details","Nights","Rate","Amount","Date"
"Cathy McGowan","Representative","Indi","Victoria","Independent","Office Administrative Costs","Publications","Before 1 January 2017","","","","18 The Age 5 Dec to 28 Dec 16","","","45.82","28-Dec-2016"
"Cathy McGowan","Representative","Indi","Victoria","Independent","Office Administrative Costs","Publications","Before 1 January 2017","","","","3 The Mansfield Courier 5 Dec to 28 Dec 16","","","3.27","28-Dec-2016"
"Cathy McGowan","Representative","Indi","Victoria","Independent","Office Administrative Costs","Publications","Before 1 January 2017","","","","18 Herald Sun 5 Dec to 28 Dec 16","","","24.55","28-Dec-2016"
"Cathy McGowan","Representative","Indi","Victoria","Independent","Office Administrative Costs","Publications","Before 1 January 2017","","","","3 The Border Mail (Sat) 5 Dec to 28 Dec 16","","","5.45","28-Dec-2016"
"Cathy McGowan","Representative","Indi","Victoria","Independent","Office Administrative Costs","Publications","Before 1 January 2017","","","","18 The Border Mail 5 Dec to 28 Dec 16","","","24.55","28-Dec-2016"
"Cathy McGowan","Representative","Indi","Victoria","Independent","Office Administrative Costs","Publications","Before 1 January 2017","","","","18 The Australian 5 Dec to 28 Dec 16","","","44.18","28-Dec-2016"
"Cathy McGowan","Representative","Indi","Victoria","Independent","Office Administrative Costs","Publications","Before 1 January 2017","","","","3 The Ovens and Murray Advertiser 5 Dec to 28 Dec 16","","","2.73","28-Dec-2016"
"Cathy McGowan","Representative","Indi","Victoria","Independent","Office Administrative Costs","Publications","Before 1 January 2017","","","","6 Wangaratta Chronicle 5 Dec to 28 Dec 16","","","6.00","28-Dec-2016"
"Cathy McGowan","Representative","Indi","Victoria","Independent","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office phones 26 Jan 17","","","582.63","26-Jan-2017"
"Cathy McGowan","Representative","Indi","Victoria","Independent","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office fax 26 Jan 17","","","63.91","26-Jan-2017"
"Cathy McGowan","Representative","Indi","Victoria","Independent","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office phones 26 Feb 17","","","688.36","26-Feb-2017"
"Cathy McGowan","Representative","Indi","Victoria","Independent","Telecommunications","Telecommunications - Usage","From 1 January 2017","","","","Office fax 26 Feb 17","","","63.55","26-Feb-2017"
"Cathy McGowan","Representative","Indi","Victoria","Independent","Telecommunications","Telecommunications - Usage","Before 1 January 2017","","","","Office phones 12 Sep 16","","","30.00","12-Sep-2016"
"Cathy McGowan","Representative","Indi","Victoria","Independent","Telecommunications","Telecommunications - Usage","Before 1 January 2017","","","","Office phones 26 Dec 16","","","754.80","26-Dec-2016"
"Cathy McGowan","Representative","Indi","Victoria","Independent","Telecommunications","Telecommunications - Usage","Before 1 January 2017","","","","Office fax 26 Dec 16","","","63.55","26-Dec-2016"
"Cathy McGowan","Representative","Indi","Victoria","Independent","Telecommunications","Telecommunications - Residential - Official","From 1 January 2017","","","","Residential phones 9 Jan 17","","","141.81","09-Jan-2017"
"Cathy McGowan","Representative","Indi","Victoria","Independent","Telecommunications","Telecommunications - Residential - Official","From 1 January 2017","","","","Residential phones 9 Feb 17","","","141.81","09-Feb-2017"
